timestamp,vehicle_id,battery_voltage,alarm_level,towing_status,ignition_status,vibration
,101,67.5,0,0.0,0.0,0.0
,102,67.5,0,0.0,0.0,0.0
,103,67.5,0,0.0,0.0,0.0
,104,68.5,3,0.0,0.0,1.5
,101,68.5,0,0.0,0.0,0.0
,102,68.5,0,0.0,0.0,0.0
,103,68.5,4,0.0,0.0,2.0
,104,68.5,0,0.0,0.0,0.0
,101,68.5,0,0.0,0.0,0.0
,102,68.5,0,0.0,0.0,0.0
,103,68.5,0,0.0,0.0,0.0
,104,68.5,0,0.0,0.0,0.0
,101,68.5,0,0.0,0.0,0.0
,102,68.5,2,0.0,0.0,1.0
,103,66.5,3,0.0,0.0,1.5
,104,66.5,0,0.0,0.0,0.0
,101,66.5,0,0.0,0.0,0.0
,102,66.5,0,0.0,0.0,0.0
,103,66.5,0,0.0,0.0,0.0
,104,66.5,0,0.0,0.0,0.0
,101,66.5,0,0.0,0.0,0.0
,102,52.5,0,0.0,0.0,0.0
,103,52.5,0,0.0,1.0,0.0
,104,52.5,0,0.0,0.0,0.0
,101,52.5,0,0.0,0.0,0.0
,102,52.5,0,0.0,0.0,0.0
,103,52.5,2,0.0,0.0,1.0
,104,52.5,0,0.0,0.0,0.0
,101,52.5,0,0.0,0.0,0.0
,102,52.5,0,0.0,0.0,0.0
,103,52.5,4,0.0,0.0,2.0
,104,52.5,0,0.0,0.0,0.0
,101,52.5,0,0.0,0.0,0.0
,102,52.5,0,0.0,0.0,0.0
,103,52.5,0,0.0,0.0,0.0
,104,52.5,0,0.0,0.0,0.0
,101,52.5,0,0.0,0.0,0.0
,102,52.5,0,0.0,0.0,0.0
,103,52.5,0,0.0,0.0,0.0
,104,52.5,0,0.0,0.0,0.0
,101,52.5,0,0.0,0.0,0.0
,102,66.5,0,0.0,0.0,0.0
,103,66.5,5,0.0,0.0,2.5
,104,66.5,0,0.0,0.0,0.0
,101,66.5,4,0.0,0.0,2.0
,102,67.5,3,0.0,0.0,1.5
,103,67.5,0,0.0,0.0,0.0
,104,67.5,0,0.0,0.0,0.0
,101,67.5,0,0.0,0.0,0.0
,102,67.5,0,0.0,0.0,0.0
,103,67.5,0,0.0,0.0,0.0
,104,67.5,0,0.0,0.0,0.0
,101,67.5,0,0.0,0.0,0.0
,102,67.5,2,0.0,0.0,1.0
,103,67.5,0,0.0,0.0,0.0
,104,67.5,0,0.0,0.0,0.0
,101,67.5,0,0.0,0.0,0.0
,102,67.5,0,0.0,0.0,0.0
,103,67.5,4,0.0,0.0,2.0
,104,67.5,0,0.0,0.0,0.0
,101,67.5,0,0.0,0.0,0.0
,102,67.5,0,0.0,0.0,0.0
,103,67.5,0,0.0,0.0,0.0
,104,67.5,4,0.0,0.0,2.0
,101,67.5,0,0.0,0.0,0.0
,102,67.5,0,0.0,0.0,0.0
,103,67.5,0,0.0,0.0,0.0
,104,67.5,0,0.0,0.0,0.0
,101,67.5,0,0.0,0.0,0.0
,102,67.5,4,0.0,0.0,2.0
,103,67.5,0,0.0,0.0,0.0
,104,67.5,0,0.0,0.0,0.0
,101,67.5,3,0.0,0.0,1.5
,102,67.5,0,0.0,0.0,0.0
,103,67.5,0,0.0,0.0,0.0
,104,67.5,0,0.0,0.0,0.0
,101,67.5,0,0.0,0.0,0.0
,102,62.5,0,0.0,0.0,0.0
,103,62.5,0,0.0,0.0,0.0
,104,62.5,0,0.0,0.0,0.0
,101,62.5,0,0.0,0.0,0.0
,102,62.5,0,0.0,0.0,0.0
,103,62.5,4,0.0,0.0,2.0
,104,62.5,0,0.0,0.0,0.0
,101,62.5,0,0.0,0.0,0.0
,102,62.5,0,0.0,0.0,0.0
,103,62.5,0,0.0,0.0,0.0
,104,62.5,0,0.0,0.0,0.0
,101,62.5,0,0.0,0.0,0.0
,102,62.5,0,0.0,0.0,0.0
,103,62.5,0,0.0,0.0,0.0
,104,62.5,0,0.0,0.0,0.0
,101,62.5,0,0.0,0.0,0.0
,102,68.5,3,0.0,0.0,1.5
,103,68.5,0,0.0,0.0,0.0
,104,68.5,0,0.0,0.0,0.0
,101,54.5,0,0.0,0.0,0.0
,102,54.5,0,0.0,1.0,0.0
,103,54.5,0,0.0,0.0,0.0
,104,54.5,0,0.0,0.0,0.0
,101,54.5,0,0.0,0.0,0.0
,102,54.5,0,0.0,0.0,0.0
,103,54.5,0,0.0,0.0,0.0
,104,54.5,0,0.0,0.0,0.0
,101,54.5,0,0.0,0.0,0.0
,102,54.5,4,0.0,0.0,2.0
,103,54.5,5,0.0,0.0,2.5
,104,54.5,0,0.0,0.0,0.0
,101,68.5,0,0.0,0.0,0.0
,102,68.5,0,0.0,0.0,0.0
,103,68.5,0,0.0,0.0,0.0
,104,68.5,0,0.0,0.0,0.0
,101,68.5,0,0.0,0.0,0.0
,102,68.5,0,0.0,0.0,0.0
,103,68.5,0,0.0,0.0,0.0
,104,68.5,0,0.0,0.0,0.0
,101,66.5,3,0.0,0.0,1.5
,102,66.5,0,0.0,0.0,0.0
,103,66.5,4,0.0,0.0,2.0
,104,66.5,0,0.0,0.0,0.0
,101,66.5,0,0.0,0.0,0.0
,102,66.5,0,0.0,0.0,0.0
,103,66.5,0,0.0,0.0,0.0
,104,66.5,0,0.0,0.0,0.0
,101,66.5,0,0.0,0.0,0.0
,102,66.5,0,0.0,0.0,0.0
,103,66.5,0,0.0,0.0,0.0
,104,66.5,0,0.0,0.0,0.0
,101,66.5,0,0.0,0.0,0.0
,102,66.5,0,0.0,0.0,0.0
,103,66.5,0,0.0,0.0,0.0
,104,66.5,4,0.0,0.0,2.0
,101,66.5,0,0.0,0.0,0.0
,102,66.5,0,0.0,0.0,0.0
,103,66.5,0,0.0,0.0,0.0
,104,52.5,0,0.0,0.0,0.0
,101,52.5,0,0.0,0.0,0.0
,102,53.5,3,0.0,0.0,1.5
,103,53.5,0,0.0,1.0,0.0
,104,53.5,0,0.0,0.0,0.0
,101,53.5,0,0.0,0.0,0.0
,102,53.5,0,0.0,0.0,0.0
,103,53.5,0,0.0,0.0,0.0
,104,53.5,2,0.0,0.0,1.0
,101,53.5,0,0.0,0.0,0.0
,102,53.5,0,0.0,0.0,0.0
,103,53.5,0,0.0,0.0,0.0
,104,53.5,0,0.0,0.0,0.0
,101,53.5,4,0.0,0.0,2.0
,102,53.5,0,0.0,0.0,0.0
,103,53.5,0,0.0,0.0,0.0
,104,53.5,0,0.0,0.0,0.0
,101,53.5,0,0.0,0.0,0.0
,102,53.5,0,0.0,0.0,0.0
,103,53.5,0,0.0,0.0,0.0
,104,53.5,0,0.0,0.0,0.0
,101,53.5,0,0.0,0.0,0.0
,102,53.5,0,0.0,0.0,0.0
,103,67.5,0,0.0,0.0,0.0
,104,67.5,0,0.0,0.0,0.0
,101,67.5,0,0.0,0.0,0.0
,102,67.5,5,0.0,0.0,2.5
,103,67.5,0,0.0,0.0,0.0
,104,67.5,2,0.0,0.0,1.0
,101,67.5,4,0.0,0.0,2.0
,102,67.5,0,0.0,0.0,0.0
,103,67.5,0,0.0,0.0,0.0
,104,67.5,0,0.0,0.0,0.0
,101,67.5,0,0.0,0.0,0.0
,102,67.5,0,0.0,0.0,0.0
,103,67.5,4,0.0,0.0,2.0
,104,67.5,0,0.0,0.0,0.0
,101,67.5,0,0.0,0.0,0.0
,102,67.5,0,0.0,0.0,0.0
,103,67.5,0,0.0,0.0,0.0
,104,67.5,0,0.0,0.0,0.0
,101,67.5,0,0.0,0.0,0.0
,102,67.5,0,0.0,0.0,0.0
,103,67.5,2,0.0,0.0,1.0
,104,67.5,0,0.0,0.0,0.0
,101,67.5,2,0.0,0.0,1.0
,102,68.5,3,0.0,0.0,1.5
,103,68.5,0,0.0,0.0,0.0
,104,68.5,0,0.0,0.0,0.0
,101,68.5,0,0.0,0.0,0.0
,102,68.5,4,0.0,0.0,2.0
,103,68.5,0,0.0,0.0,0.0
,104,68.5,0,0.0,0.0,0.0
,101,68.5,0,0.0,0.0,0.0
,102,68.5,0,0.0,0.0,0.0
,103,68.5,3,0.0,0.0,1.5
,104,68.5,4,0.0,0.0,2.0
,101,68.5,0,0.0,0.0,0.0
,102,68.5,0,0.0,0.0,0.0
,103,68.5,0,0.0,0.0,0.0
,104,68.5,0,0.0,0.0,0.0
,101,68.5,0,0.0,0.0,0.0
,102,68.5,4,0.0,0.0,2.0
,103,68.5,0,0.0,0.0,0.0
,104,68.5,0,0.0,0.0,0.0
,101,67.5,3,0.0,0.0,1.5
,102,67.5,0,0.0,0.0,0.0
,103,67.5,0,0.0,0.0,0.0
,104,67.5,0,0.0,0.0,0.0
,101,67.5,0,0.0,0.0,0.0
,102,67.5,0,0.0,0.0,0.0
,103,67.5,0,0.0,0.0,0.0
,104,67.5,0,0.0,0.0,0.0
,101,67.5,0,0.0,0.0,0.0
,102,67.5,2,0.0,0.0,1.0
,103,67.5,0,0.0,0.0,0.0
,104,67.5,4,0.0,0.0,2.0
,101,67.5,0,0.0,0.0,0.0
,102,67.5,0,0.0,0.0,0.0
,103,67.5,0,0.0,0.0,0.0
,104,67.5,0,0.0,0.0,0.0
,101,67.5,0,0.0,0.0,0.0
,102,67.5,4,0.0,0.0,2.0
,103,67.5,0,0.0,0.0,0.0
,104,67.5,0,0.0,0.0,0.0
,101,67.5,0,0.0,0.0,0.0
,102,53.5,0,0.0,0.0,0.0
,103,53.5,0,0.0,1.0,0.0
,104,53.5,0,0.0,0.0,0.0
,101,52.5,3,0.0,0.0,1.5
,102,52.5,0,0.0,0.0,0.0
,103,52.5,0,0.0,0.0,0.0
,104,52.5,0,0.0,0.0,0.0
,101,52.5,0,0.0,0.0,0.0
,102,52.5,0,0.0,0.0,0.0
,103,52.5,0,0.0,0.0,0.0
,104,52.5,0,0.0,0.0,0.0
,101,52.5,2,0.0,0.0,1.0
,102,52.5,0,0.0,0.0,0.0
,103,52.5,0,0.0,0.0,0.0
,104,52.5,0,0.0,0.0,0.0
,101,52.5,0,0.0,0.0,0.0
,102,52.5,0,0.0,0.0,0.0
,103,52.5,0,0.0,0.0,0.0
,104,52.5,4,0.0,0.0,2.0
,101,52.5,0,0.0,0.0,0.0
,102,52.5,0,0.0,0.0,0.0
,103,52.5,0,0.0,0.0,0.0
,104,52.5,0,0.0,0.0,0.0
,101,52.5,4,0.0,0.0,2.0
,102,66.5,0,0.0,0.0,0.0
,103,66.5,5,0.0,0.0,2.5
,104,66.5,0,0.0,0.0,0.0
,101,66.5,0,0.0,0.0,0.0
,102,66.5,0,0.0,0.0,0.0
,103,66.5,0,0.0,0.0,0.0
,104,66.5,2,0.0,0.0,1.0
,101,66.5,0,0.0,0.0,0.0
,102,66.5,4,0.0,0.0,2.0
,103,66.5,0,0.0,0.0,0.0
,104,66.5,0,0.0,0.0,0.0
,101,66.5,2,0.0,0.0,1.0
,102,66.5,3,0.0,0.0,1.5
,103,66.5,0,0.0,0.0,0.0
,104,66.5,0,0.0,0.0,0.0
,101,66.5,0,0.0,0.0,0.0
,102,66.5,0,0.0,0.0,0.0
,103,66.5,0,0.0,0.0,0.0
,104,66.5,0,0.0,0.0,0.0
,101,66.5,0,0.0,0.0,0.0
,102,66.5,0,0.0,0.0,0.0
,103,66.5,2,0.0,0.0,1.0
,104,67.5,3,0.0,0.0,1.5
,101,67.5,0,0.0,0.0,0.0
,102,67.5,0,0.0,0.0,0.0
,103,67.5,0,0.0,0.0,0.0
,104,67.5,0,0.0,0.0,0.0
,101,67.5,0,0.0,0.0,0.0
,102,67.5,0,0.0,0.0,0.0
,103,67.5,0,0.0,0.0,0.0
,104,67.5,0,0.0,0.0,0.0
,101,67.5,0,0.0,0.0,0.0
,102,67.5,0,0.0,0.0,0.0
,103,67.5,0,0.0,0.0,0.0
,104,67.5,0,0.0,0.0,0.0
,101,67.5,0,0.0,0.0,0.0
,102,67.5,0,0.0,0.0,0.0
,103,67.5,0,0.0,0.0,0.0
,104,67.5,0,0.0,0.0,0.0
,101,67.5,0,0.0,0.0,0.0
,102,67.5,3,0.0,0.0,1.5
,103,67.5,0,0.0,0.0,0.0
,104,67.5,2,0.0,0.0,1.0
,101,67.5,4,0.0,0.0,2.0
,102,67.5,0,0.0,0.0,0.0
,103,67.5,0,0.0,0.0,0.0
,104,67.5,0,0.0,0.0,0.0
,101,67.5,0,0.0,0.0,0.0
,102,67.5,4,0.0,0.0,2.0
,103,68.5,3,0.0,0.0,1.5
,104,68.5,0,0.0,0.0,0.0
,101,68.5,0,0.0,0.0,0.0
,102,68.5,0,0.0,0.0,0.0
,103,68.5,0,0.0,0.0,0.0
,104,68.5,0,0.0,0.0,0.0
,101,68.5,0,0.0,0.0,0.0
,102,68.5,0,0.0,0.0,0.0
,103,68.5,0,0.0,1.0,0.0
,104,68.5,0,0.0,0.0,0.0
,101,68.5,4,0.0,0.0,2.0
,102,54.5,0,0.0,0.0,0.0
,103,54.5,0,0.0,0.0,0.0
,104,54.5,0,0.0,0.0,0.0
,101,51.5,3,0.0,0.0,1.5
,102,51.5,0,0.0,0.0,0.0
,103,51.5,0,0.0,0.0,0.0
,104,51.5,0,0.0,0.0,0.0
,101,51.5,0,0.0,0.0,0.0
,102,51.5,0,0.0,0.0,0.0
,103,51.5,0,0.0,0.0,0.0
,104,51.5,0,0.0,0.0,0.0
,101,51.5,0,0.0,0.0,0.0
,102,51.5,4,0.0,0.0,2.0
,103,51.5,0,0.0,0.0,0.0
,104,51.5,0,0.0,0.0,0.0
,101,51.5,0,0.0,0.0,0.0
,102,51.5,0,0.0,0.0,0.0
,103,51.5,0,0.0,0.0,0.0
,104,51.5,2,0.0,0.0,1.0
,101,51.5,0,0.0,0.0,0.0
,102,51.5,0,0.0,0.0,0.0
,103,51.5,0,0.0,0.0,0.0
,104,65.5,0,0.0,0.0,0.0
,101,65.5,5,0.0,0.0,2.5
,102,65.5,0,0.0,0.0,0.0
,103,65.0,0,0.0,0.0,0.0
,104,65.0,0,0.0,0.0,0.0
,101,65.0,4,0.0,0.0,2.0
,102,65.0,0,0.0,0.0,0.0
,103,65.0,0,0.0,0.0,0.0
,104,65.0,0,0.0,0.0,0.0
,101,65.0,0,0.0,0.0,0.0
,102,65.0,2,0.0,0.0,1.0
,103,65.0,4,0.0,0.0,2.0
,104,65.0,0,0.0,0.0,0.0
,101,65.0,0,0.0,0.0,0.0
,102,65.0,4,0.0,0.0,2.0
,103,65.0,0,0.0,0.0,0.0
,104,65.0,0,0.0,0.0,0.0
,101,65.0,0,0.0,0.0,0.0
,102,65.0,0,0.0,0.0,0.0
,103,65.0,0,0.0,0.0,0.0
,104,65.0,0,0.0,0.0,0.0
,101,65.0,4,0.0,0.0,2.0
,102,65.0,0,0.0,0.0,0.0
,103,65.0,0,0.0,0.0,0.0
,104,65.0,0,0.0,0.0,0.0
,101,65.0,0,0.0,0.0,0.0
,102,65.0,0,0.0,0.0,0.0
,103,65.0,0,0.0,0.0,0.0
,104,65.0,0,0.0,0.0,0.0
,101,65.0,0,0.0,0.0,0.0
,102,65.0,0,0.0,0.0,0.0
,103,65.0,4,0.0,0.0,2.0
,104,67.0,3,0.0,0.0,1.5
,101,67.0,0,0.0,0.0,0.0
,102,67.0,0,0.0,0.0,0.0
,103,67.0,0,0.0,0.0,0.0
,104,67.0,0,0.0,0.0,0.0
,101,67.0,0,0.0,0.0,0.0
,102,67.0,0,0.0,0.0,0.0
,103,67.0,0,0.0,0.0,0.0
,104,67.0,0,0.0,0.0,0.0
,101,67.0,0,0.0,0.0,0.0
,102,67.0,4,0.0,0.0,2.0
,103,67.0,0,0.0,0.0,0.0
,104,67.0,0,0.0,0.0,0.0
,101,67.0,0,0.0,0.0,0.0
,102,67.0,0,0.0,0.0,0.0
,103,67.0,0,0.0,0.0,0.0
,104,67.0,4,0.0,0.0,2.0
,101,67.0,0,0.0,0.0,0.0
,102,68.0,3,0.0,0.0,1.5
,103,68.0,0,0.0,0.0,0.0
,104,68.0,0,0.0,0.0,0.0
,101,68.0,0,0.0,0.0,0.0
,102,68.0,0,0.0,0.0,0.0
,103,68.0,0,0.0,0.0,0.0
,104,68.0,0,0.0,0.0,0.0
,101,68.0,0,0.0,0.0,0.0
,102,54.5,0,0.0,0.0,0.0
,103,54.5,0,0.0,1.0,0.0
,104,54.5,0,0.0,0.0,0.0
,101,54.5,0,0.0,0.0,0.0
,102,54.5,0,0.0,0.0,0.0
,103,52.5,3,0.0,0.0,1.5
,104,52.5,0,0.0,0.0,0.0
,101,52.5,0,0.0,0.0,0.0
,102,52.5,4,0.0,0.0,2.0
,103,52.5,0,0.0,0.0,0.0
,104,52.5,0,0.0,0.0,0.0
,101,52.5,0,0.0,0.0,0.0
,102,52.5,0,0.0,0.0,0.0
,103,52.5,0,0.0,0.0,0.0
,104,52.5,0,0.0,0.0,0.0
,101,52.5,0,0.0,0.0,0.0
,102,52.5,0,0.0,0.0,0.0
,103,52.5,0,0.0,0.0,0.0
,104,52.5,0,0.0,0.0,0.0
,101,52.5,0,0.0,0.0,0.0
,102,52.5,2,0.0,0.0,1.0
,103,52.5,0,0.0,0.0,0.0
,104,66.0,0,0.0,0.0,0.0
,101,66.0,0,0.0,0.0,0.0
,102,66.0,5,0.0,0.0,2.5
,103,66.0,0,0.0,0.0,0.0
,104,66.0,0,0.0,0.0,0.0
,101,66.0,0,0.0,0.0,0.0
,102,66.0,2,0.0,0.0,1.0
,103,66.0,4,0.0,0.0,2.0
,104,66.0,0,0.0,0.0,0.0
,101,66.0,0,0.0,0.0,0.0
,102,66.0,0,0.0,0.0,0.0
,103,66.0,0,0.0,0.0,0.0
,104,66.0,4,0.0,0.0,2.0
,101,66.0,0,0.0,0.0,0.0
,102,66.0,0,0.0,0.0,0.0
,103,66.0,0,0.0,0.0,0.0
,104,66.0,0,0.0,0.0,0.0
,101,66.0,0,0.0,0.0,0.0
,102,66.0,4,0.0,0.0,2.0
,103,66.0,0,0.0,0.0,0.0
,104,66.0,0,0.0,0.0,0.0
,101,66.0,4,0.0,0.0,2.0
,102,66.0,0,0.0,0.0,0.0
,103,66.0,0,0.0,0.0,0.0
,104,66.0,0,0.0,0.0,0.0
,101,66.0,4,0.0,0.0,2.0
,102,66.0,0,0.0,0.0,0.0
,103,66.0,0,0.0,0.0,0.0
,104,66.0,0,0.0,0.0,0.0
,101,66.0,0,0.0,0.0,0.0
,102,66.0,0,0.0,0.0,0.0
,103,66.0,0,0.0,0.0,0.0
,104,66.0,0,0.0,0.0,0.0
,101,67.0,3,0.0,0.0,1.5
,102,67.0,2,0.0,0.0,1.0
,103,67.0,0,0.0,0.0,0.0
,104,67.0,0,0.0,0.0,0.0
,101,67.0,0,0.0,0.0,0.0
,102,67.0,0,0.0,0.0,0.0
,103,67.0,0,0.0,0.0,0.0
,104,67.0,0,0.0,0.0,0.0
,101,67.0,0,0.0,0.0,0.0
,102,67.0,0,0.0,0.0,0.0
,103,67.0,4,0.0,0.0,2.0
,104,67.0,0,0.0,0.0,0.0
,101,67.0,3,0.0,0.0,1.5
,102,67.0,2,0.0,0.0,1.0
,103,67.0,0,0.0,0.0,0.0
,104,67.0,0,0.0,0.0,0.0
,101,67.0,0,0.0,0.0,0.0
,102,67.0,0,0.0,0.0,0.0
,103,67.0,0,0.0,0.0,0.0
,104,67.0,0,0.0,0.0,0.0
,101,67.0,0,0.0,0.0,0.0
,102,67.0,2,0.0,0.0,1.0
,103,67.0,0,0.0,0.0,0.0
,104,67.0,0,0.0,0.0,0.0
,101,67.0,0,0.0,0.0,0.0
,102,67.0,0,0.0,0.0,0.0
,103,67.0,0,0.0,0.0,0.0
,104,67.0,0,0.0,0.0,0.0
,101,67.0,0,0.0,0.0,0.0
,102,67.0,0,0.0,0.0,0.0
,103,67.0,0,0.0,0.0,0.0
,104,53.5,0,0.0,0.0,0.0
,101,53.5,0,0.0,1.0,0.0
,102,53.5,0,0.0,0.0,0.0
,103,53.5,0,0.0,0.0,0.0
,104,53.5,0,0.0,0.0,0.0
,101,53.5,0,0.0,0.0,0.0
,102,53.5,0,0.0,0.0,0.0
,103,53.5,0,0.0,0.0,0.0
,104,53.5,4,0.0,0.0,2.0
,101,53.5,0,0.0,0.0,0.0
,102,50.5,0,0.0,0.0,0.0
,103,50.5,0,0.0,0.0,0.0
,104,50.5,2,0.0,0.0,1.0
,101,50.5,0,0.0,0.0,0.0
,102,50.5,0,0.0,0.0,0.0
,103,50.5,0,0.0,0.0,0.0
,104,50.5,0,0.0,0.0,0.0
,101,50.5,0,0.0,0.0,0.0
,102,50.5,0,0.0,0.0,0.0
,103,50.5,0,0.0,0.0,0.0
,104,50.5,0,0.0,0.0,0.0
,101,50.5,0,0.0,0.0,0.0
,102,50.5,0,0.0,0.0,0.0
,103,64.0,0,0.0,0.0,0.0
,104,64.0,5,0.0,0.0,2.5
,101,64.0,0,0.0,0.0,0.0
,102,64.0,0,0.0,0.0,0.0
,103,64.0,0,0.0,0.0,0.0
,104,64.0,0,0.0,0.0,0.0
,101,64.0,4,0.0,0.0,2.0
,102,64.0,0,0.0,0.0,0.0
,103,64.0,0,0.0,0.0,0.0
,104,64.0,0,0.0,0.0,0.0
,101,64.0,2,0.0,0.0,1.0
,102,64.0,0,0.0,0.0,0.0
,103,64.0,0,0.0,0.0,0.0
,104,64.0,0,0.0,0.0,0.0
,101,64.0,0,0.0,0.0,0.0
,102,64.0,0,0.0,0.0,0.0
,103,64.0,0,0.0,0.0,0.0
,104,64.0,4,0.0,0.0,2.0
,101,64.0,0,0.0,0.0,0.0
,102,64.0,0,0.0,0.0,0.0
,103,64.0,2,0.0,0.0,1.0
,104,64.0,0,0.0,0.0,0.0
,101,64.0,0,0.0,0.0,0.0
,102,64.0,0,0.0,0.0,0.0
,103,64.0,0,0.0,0.0,0.0
,104,64.0,0,0.0,0.0,0.0
,101,64.0,4,0.0,0.0,2.0
,102,64.0,0,0.0,0.0,0.0
,103,64.0,0,0.0,0.0,0.0
,104,64.0,0,0.0,0.0,0.0
,101,64.0,4,0.0,0.0,2.0
,102,64.0,0,0.0,0.0,0.0
,103,64.0,0,0.0,0.0,0.0
,104,64.0,0,0.0,0.0,0.0
,101,66.0,3,0.0,0.0,1.5
,102,66.0,0,0.0,0.0,0.0
,103,66.0,0,0.0,0.0,0.0
,104,66.0,0,0.0,0.0,0.0
,101,66.0,0,0.0,0.0,0.0
,102,66.0,0,0.0,0.0,0.0
,103,66.0,0,0.0,0.0,0.0
,104,66.0,0,0.0,0.0,0.0
,101,66.0,0,0.0,0.0,0.0
,102,66.0,2,0.0,0.0,1.0
,103,67.0,3,0.0,0.0,1.5
,104,67.0,0,0.0,0.0,0.0
,101,67.0,0,0.0,0.0,0.0
,102,67.0,0,0.0,0.0,0.0
,103,67.0,0,0.0,0.0,0.0
,104,67.0,0,0.0,0.0,0.0
,101,67.0,0,0.0,0.0,0.0
,102,67.0,0,0.0,0.0,0.0
,103,68.0,3,0.0,0.0,1.5
,104,68.0,0,0.0,0.0,0.0
,101,68.0,0,0.0,0.0,0.0
,102,68.0,0,0.0,0.0,0.0
,103,68.0,0,0.0,0.0,0.0
,104,68.0,0,0.0,0.0,0.0
,101,68.0,0,0.0,0.0,0.0
,102,68.0,0,0.0,0.0,0.0
,103,54.5,0,0.0,0.0,0.0
,104,54.5,0,0.0,1.0,0.0
,101,54.5,0,0.0,0.0,0.0
,102,54.5,0,0.0,0.0,0.0
,103,54.5,0,0.0,0.0,0.0
,104,54.5,0,0.0,0.0,0.0
,101,54.5,0,0.0,0.0,0.0
,102,54.5,0,0.0,0.0,0.0
,103,54.5,0,0.0,0.0,0.0
,104,54.5,0,0.0,0.0,0.0
,101,54.5,4,0.0,0.0,2.0
,102,54.5,0,0.0,0.0,0.0
,103,54.5,0,0.0,0.0,0.0
,104,54.5,0,0.0,0.0,0.0
,101,54.5,0,0.0,0.0,0.0
,102,54.5,0,0.0,0.0,0.0
,103,54.5,2,0.0,0.0,1.0
,104,54.5,0,0.0,0.0,0.0
,101,54.5,0,0.0,0.0,0.0
,102,54.5,0,0.0,0.0,0.0
,103,54.5,0,0.0,0.0,0.0
,104,54.5,0,0.0,0.0,0.0
,101,68.0,0,0.0,0.0,0.0
,102,68.0,5,0.0,0.0,2.5
,103,68.0,0,0.0,0.0,0.0
,104,68.0,0,0.0,0.0,0.0
,101,68.0,0,0.0,0.0,0.0
,102,68.0,0,0.0,0.0,0.0
,103,68.0,0,0.0,0.0,0.0
,104,68.0,0,0.0,0.0,0.0
,101,68.0,0,0.0,0.0,0.0
,102,68.0,0,0.0,0.0,0.0
,103,68.0,0,0.0,0.0,0.0
,104,68.0,0,0.0,0.0,0.0
,101,68.0,4,0.0,0.0,2.0
,102,68.0,0,0.0,0.0,0.0
,103,68.0,0,0.0,0.0,0.0
,104,68.0,0,0.0,0.0,0.0
,101,68.0,4,0.0,0.0,2.0
,102,68.0,0,0.0,0.0,0.0
,103,68.0,0,0.0,0.0,0.0
,104,68.0,0,0.0,0.0,0.0
,101,68.0,0,0.0,0.0,0.0
,102,68.0,0,0.0,0.0,0.0
,103,68.0,0,0.0,0.0,0.0
,104,68.0,0,0.0,0.0,0.0
,101,68.0,0,0.0,0.0,0.0
,102,68.0,0,0.0,0.0,0.0
,103,68.0,0,0.0,0.0,0.0
,104,66.0,3,0.0,0.0,1.5
,101,66.0,4,0.0,0.0,2.0
,102,66.0,0,0.0,0.0,0.0
,103,66.0,0,0.0,0.0,0.0
,104,66.0,0,0.0,0.0,0.0
,101,66.0,0,0.0,0.0,0.0
,102,66.0,0,0.0,0.0,0.0
,103,66.0,0,0.0,0.0,0.0
,104,66.0,4,0.0,0.0,2.0
,101,66.0,0,0.0,0.0,0.0
,102,66.0,0,0.0,0.0,0.0
,103,66.0,3,0.0,0.0,1.5
,104,66.0,0,0.0,0.0,0.0
,101,66.0,0,0.0,0.0,0.0
,102,66.0,0,0.0,0.0,0.0
,103,66.0,0,0.0,0.0,0.0
,104,66.0,0,0.0,0.0,0.0
,101,66.0,0,0.0,0.0,0.0
,102,66.0,4,0.0,0.0,2.0
,103,66.0,0,0.0,0.0,0.0
,104,66.0,0,0.0,0.0,0.0
,101,66.0,0,0.0,0.0,0.0
,102,66.0,4,0.0,0.0,2.0
,103,66.0,0,0.0,0.0,0.0
,104,66.0,0,0.0,0.0,0.0
,101,66.0,0,0.0,0.0,0.0
,102,66.0,0,0.0,0.0,0.0
,103,66.0,0,0.0,0.0,0.0
,104,66.0,0,0.0,0.0,0.0
,101,66.0,4,0.0,0.0,2.0
,102,66.0,0,0.0,0.0,0.0
,103,52.5,0,0.0,0.0,0.0
,104,52.5,0,0.0,1.0,0.0
,101,52.5,0,0.0,0.0,0.0
,102,52.5,0,0.0,0.0,0.0
,103,52.5,0,0.0,0.0,0.0
,104,52.5,0,0.0,0.0,0.0
,101,52.5,0,0.0,0.0,0.0
,102,52.5,0,0.0,0.0,0.0
,103,52.5,0,0.0,0.0,0.0
,104,52.5,0,0.0,0.0,0.0
,101,52.5,0,0.0,0.0,0.0
,102,52.5,0,0.0,0.0,0.0
,103,52.5,0,0.0,0.0,0.0
,104,52.5,4,0.0,0.0,2.0
,101,52.5,0,0.0,0.0,0.0
,102,52.5,0,0.0,0.0,0.0
,103,52.5,0,0.0,0.0,0.0
,104,52.5,0,0.0,0.0,0.0
,101,52.5,2,0.0,0.0,1.0
,102,52.5,0,0.0,0.0,0.0
,103,52.5,0,0.0,0.0,0.0
,104,54.5,3,0.0,0.0,1.5
,101,54.5,0,0.0,0.0,0.0
,102,54.5,0,0.0,0.0,0.0
,103,54.5,0,0.0,0.0,0.0
,104,54.5,0,0.0,0.0,0.0
,101,68.0,0,0.0,0.0,0.0
,102,68.0,5,0.0,0.0,2.5
,103,68.0,0,0.0,0.0,0.0
,104,68.0,0,0.0,0.0,0.0
